label,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,dist_thumb_index,dist_thumb_middle,dist_thumb_ring,dist_thumb_pinky,dist_index_middle,dist_index_ring,dist_index_pinky,dist_middle_ring,dist_middle_pinky,dist_ring_pinky
A,0.195433,-0.160273,-0.098219,0.322559,-0.479381,-0.117390,0.402654,-0.729337,-0.131918,0.487800,-0.872955,-0.120561,0.149983,-0.689008,0.005106,0.140817,-0.841914,-0.088351,0.146557,-0.601993,-0.124236,0.139111,-0.587046,-0.140571,0.000000,-0.666642,0.014459,-0.004168,-0.790310,-0.093579,0.042245,-0.515532,-0.108600,0.044659,-0.553516,-0.095067,-0.139889,-0.620459,-0.000976,-0.154754,-0.743988,-0.117921,-0.095389,-0.496489,-0.077253,-0.097735,-0.519907,-0.021537,-0.270863,-0.570555,-0.025232,-0.287792,-0.680456,-0.079515,-0.232677,-0.514096,-0.038065,-0.234583,-0.499221,0.007195,0.450919,0.546274,0.683736,0.813335,0.100227,0.246179,0.383875,0.146307,0.284471,0.138402
A,0.191201,-0.164483,-0.083722,0.321680,-0.489088,-0.098559,0.404078,-0.736263,-0.113255,0.486606,-0.873622,-0.104679,0.145957,-0.698717,0.017406,0.144419,-0.851344,-0.075977,0.152341,-0.615535,-0.113362,0.145417,-0.580058,-0.129593,0.000000,-0.679224,0.017880,0.002937,-0.793662,-0.087055,0.048366,-0.519812,-0.100221,0.048285,-0.541165,-0.085390,-0.138876,-0.629880,-0.005934,-0.149616,-0.747310,-0.119326,-0.090524,-0.502442,-0.077930,-0.089684,-0.511218,-0.022116,-0.271749,-0.569893,-0.037824,-0.286504,-0.684115,-0.092184,-0.231341,-0.521732,-0.050730,-0.229351,-0.501028,-0.004940,0.450099,0.550139,0.680768,0.807106,0.104630,0.244972,0.383010,0.141181,0.280522,0.140039
A,0.194696,-0.160837,-0.088994,0.328272,-0.481476,-0.108289,0.411772,-0.727446,-0.125713,0.495114,-0.868828,-0.118085,0.145767,-0.697533,0.008963,0.145843,-0.844353,-0.086671,0.157426,-0.609693,-0.124869,0.147373,-0.594447,-0.142219,0.000000,-0.673746,0.012279,0.001634,-0.787551,-0.095176,0.053317,-0.515323,-0.108134,0.047001,-0.555592,-0.093009,-0.138148,-0.623743,-0.008634,-0.148181,-0.742240,-0.121473,-0.085155,-0.500136,-0.076228,-0.096932,-0.522736,-0.018160,-0.269222,-0.567828,-0.038277,-0.282272,-0.681031,-0.088862,-0.224059,-0.520380,-0.043681,-0.232749,-0.505235,0.004430,0.442954,0.546738,0.685783,0.813625,0.107630,0.254612,0.390451,0.147636,0.284247,0.136940
A,0.205580,-0.166701,-0.081629,0.331387,-0.480386,-0.094547,0.405434,-0.731918,-0.107698,0.489342,-0.872092,-0.097807,0.147705,-0.682977,0.027101,0.141685,-0.835699,-0.062164,0.151503,-0.606283,-0.100492,0.142982,-0.582929,-0.118599,0.000000,-0.659694,0.028893,-0.003150,-0.782385,-0.073341,0.045100,-0.517465,-0.090669,0.045444,-0.543117,-0.080186,-0.138345,-0.612009,0.006866,-0.152743,-0.737954,-0.104055,-0.092451,-0.497527,-0.065995,-0.092968,-0.507232,-0.013112,-0.269621,-0.557378,-0.022948,-0.290370,-0.678164,-0.073303,-0.232046,-0.518270,-0.031593,-0.229901,-0.495202,0.013291,0.451199,0.552512,0.687174,0.812008,0.105350,0.247795,0.383064,0.142989,0.279483,0.137460
A,0.197460,-0.155199,-0.094035,0.328109,-0.471923,-0.113468,0.410318,-0.722394,-0.130912,0.495100,-0.868836,-0.123296,0.149242,-0.693737,0.012616,0.149875,-0.844156,-0.084068,0.156751,-0.602180,-0.122430,0.144694,-0.581792,-0.140064,0.000000,-0.673123,0.017854,0.003242,-0.791441,-0.092630,0.052172,-0.509650,-0.107547,0.048647,-0.546203,-0.093622,-0.139673,-0.625010,-0.002397,-0.150901,-0.747788,-0.121026,-0.087270,-0.496172,-0.078224,-0.092144,-0.516540,-0.020783,-0.270543,-0.570751,-0.031651,-0.288203,-0.682671,-0.087814,-0.229602,-0.517066,-0.046218,-0.231711,-0.502550,-0.000398,0.452966,0.550829,0.684812,0.813891,0.102429,0.245662,0.384655,0.143881,0.283735,0.140266
A,0.198724,-0.152292,-0.087100,0.331121,-0.471183,-0.107551,0.410932,-0.724136,-0.126869,0.499029,-0.866586,-0.122187,0.146822,-0.691950,0.007053,0.151306,-0.840291,-0.089533,0.158927,-0.604348,-0.127563,0.144966,-0.581277,-0.144434,-0.000000,-0.670548,0.007974,0.005571,-0.786431,-0.098736,0.052100,-0.513411,-0.110679,0.044943,-0.546567,-0.095518,-0.138796,-0.622658,-0.015093,-0.143598,-0.745098,-0.129025,-0.084987,-0.501300,-0.083220,-0.094962,-0.520926,-0.025178,-0.270206,-0.568250,-0.046516,-0.278819,-0.683970,-0.098201,-0.223310,-0.521242,-0.052079,-0.231229,-0.505235,-0.003712,0.454710,0.555523,0.687245,0.814770,0.105874,0.247402,0.383803,0.142235,0.279248,0.137167
A,0.196062,-0.151422,-0.098354,0.324607,-0.471915,-0.119428,0.407901,-0.724340,-0.136341,0.495500,-0.868608,-0.127888,0.150745,-0.693185,0.002064,0.147235,-0.846418,-0.092949,0.153485,-0.603280,-0.127930,0.141436,-0.582666,-0.143548,0.000000,-0.671383,0.009096,-0.001187,-0.794124,-0.101154,0.047272,-0.510762,-0.114099,0.047027,-0.544614,-0.098217,-0.141077,-0.623886,-0.008854,-0.155396,-0.745700,-0.129927,-0.093672,-0.491648,-0.086977,-0.095327,-0.514082,-0.028732,-0.274565,-0.570434,-0.035569,-0.293399,-0.687269,-0.094015,-0.237163,-0.515264,-0.051257,-0.237411,-0.497278,-0.004095,0.455109,0.553263,0.689032,0.821610,0.101789,0.246496,0.388350,0.145591,0.288350,0.143074
A,0.216047,-0.138564,-0.087607,0.369988,-0.441777,-0.121621,0.476783,-0.684770,-0.150171,0.606655,-0.794965,-0.156432,0.163832,-0.724901,-0.038245,0.181515,-0.858608,-0.124338,0.191749,-0.616159,-0.155601,0.172602,-0.590433,-0.174022,0.000000,-0.723744,-0.037566,0.016128,-0.834996,-0.121235,0.065330,-0.542494,-0.114744,0.049772,-0.567106,-0.099218,-0.152304,-0.678533,-0.056707,-0.137635,-0.785482,-0.148023,-0.071598,-0.527915,-0.087890,-0.080161,-0.544316,-0.034645,-0.300072,-0.617901,-0.084200,-0.294163,-0.679746,-0.129836,-0.220707,-0.513821,-0.077753,-0.212472,-0.498672,-0.031447,0.479828,0.601696,0.731123,0.871067,0.125026,0.256936,0.395856,0.131916,0.271026,0.139963
A,0.218280,-0.133580,-0.086438,0.365292,-0.448109,-0.119977,0.470090,-0.695160,-0.149027,0.602029,-0.798474,-0.155255,0.161628,-0.726228,-0.033913,0.161022,-0.869478,-0.118656,0.175428,-0.625394,-0.142631,0.166265,-0.579650,-0.153316,0.000000,-0.724418,-0.034021,0.003473,-0.848306,-0.117426,0.056912,-0.550067,-0.101680,0.048827,-0.561793,-0.075364,-0.149976,-0.677183,-0.054839,-0.148692,-0.784601,-0.147281,-0.077317,-0.523787,-0.080945,-0.079951,-0.531696,-0.019972,-0.295575,-0.611274,-0.084196,-0.297989,-0.679171,-0.127993,-0.222642,-0.509685,-0.070841,-0.210920,-0.488923,-0.019237,0.487622,0.601706,0.732304,0.869890,0.118787,0.250843,0.387943,0.132249,0.269775,0.137776
A,0.218119,-0.132416,-0.091405,0.369850,-0.444647,-0.122417,0.478117,-0.687617,-0.146050,0.604935,-0.796275,-0.144906,0.161149,-0.735076,-0.029527,0.174320,-0.845821,-0.112785,0.179143,-0.600830,-0.142184,0.161148,-0.596008,-0.161608,-0.000000,-0.728588,-0.025045,0.014050,-0.829283,-0.109851,0.058705,-0.534856,-0.102072,0.045774,-0.572883,-0.083836,-0.147685,-0.677195,-0.041679,-0.141145,-0.768377,-0.130582,-0.075087,-0.515061,-0.070608,-0.076145,-0.548858,-0.017906,-0.285893,-0.614875,-0.067742,-0.289031,-0.650547,-0.109850,-0.217008,-0.490978,-0.061551,-0.201946,-0.494952,-0.018931,0.486881,0.602133,0.724628,0.861308,0.117669,0.241933,0.376894,0.124264,0.259689,0.136863
A,0.218763,-0.143290,-0.082845,0.372328,-0.450889,-0.113298,0.485232,-0.684936,-0.139776,0.612593,-0.790398,-0.144341,0.159978,-0.748323,-0.027204,0.185899,-0.846847,-0.108024,0.192091,-0.608024,-0.138079,0.164768,-0.595456,-0.157228,0.000000,-0.748664,-0.029233,0.024946,-0.821897,-0.106882,0.070220,-0.534383,-0.099676,0.049807,-0.569638,-0.084630,-0.148298,-0.695897,-0.051090,-0.128545,-0.769363,-0.136253,-0.062509,-0.520700,-0.079136,-0.074149,-0.546416,-0.029735,-0.288988,-0.624988,-0.081548,-0.278815,-0.663923,-0.123267,-0.205285,-0.508350,-0.074267,-0.198188,-0.502458,-0.031132,0.488416,0.604536,0.728796,0.860393,0.117824,0.243899,0.374681,0.126113,0.256934,0.131597
A,0.223156,-0.147229,-0.079798,0.371496,-0.459740,-0.107640,0.473058,-0.698606,-0.132000,0.596896,-0.802319,-0.134798,0.164031,-0.741267,-0.027617,0.165022,-0.860262,-0.108196,0.176628,-0.618491,-0.135156,0.165112,-0.584207,-0.150251,0.000000,-0.743316,-0.029141,0.006396,-0.841890,-0.109544,0.057790,-0.553418,-0.099453,0.050220,-0.565086,-0.078983,-0.150351,-0.695392,-0.049989,-0.146793,-0.783915,-0.136868,-0.076943,-0.531459,-0.077796,-0.077273,-0.539253,-0.023891,-0.293465,-0.626473,-0.078985,-0.293226,-0.675137,-0.120627,-0.219903,-0.515968,-0.070153,-0.205987,-0.503644,-0.024289,0.483745,0.595932,0.723676,0.856638,0.116473,0.246519,0.379744,0.130083,0.263471,0.133549
A,0.220582,-0.126684,-0.090088,0.371050,-0.438457,-0.123239,0.476975,-0.687290,-0.150307,0.608751,-0.793361,-0.154916,0.161587,-0.723576,-0.037326,0.165267,-0.849845,-0.120443,0.178034,-0.599073,-0.147134,0.166048,-0.562083,-0.161750,0.000000,-0.722881,-0.034936,0.003241,-0.828907,-0.118169,0.056106,-0.532451,-0.106849,0.050215,-0.543712,-0.085344,-0.150211,-0.673458,-0.053004,-0.144659,-0.765393,-0.143122,-0.075791,-0.507060,-0.080930,-0.077340,-0.517999,-0.024850,-0.293613,-0.605254,-0.080034,-0.291804,-0.656564,-0.123604,-0.219104,-0.490856,-0.071624,-0.206644,-0.477368,-0.025053,0.499475,0.611791,0.739288,0.874483,0.117281,0.247348,0.382199,0.130121,0.265288,0.135537
A,0.216317,-0.136124,-0.087307,0.366494,-0.453815,-0.115824,0.468483,-0.697022,-0.137603,0.595165,-0.803603,-0.135261,0.162947,-0.735343,-0.033442,0.170461,-0.861066,-0.114860,0.178367,-0.608631,-0.142921,0.163806,-0.586628,-0.160229,0.000000,-0.735921,-0.031000,0.010520,-0.840055,-0.113018,0.056402,-0.547969,-0.104388,0.044529,-0.572163,-0.085728,-0.149102,-0.688870,-0.048419,-0.143081,-0.788256,-0.134458,-0.078237,-0.532720,-0.072813,-0.080585,-0.550345,-0.018725,-0.289674,-0.626045,-0.074812,-0.288654,-0.678276,-0.115230,-0.217043,-0.511939,-0.062537,-0.202928,-0.501919,-0.015873,0.482855,0.597298,0.721650,0.853210,0.120152,0.247070,0.376391,0.127002,0.257234,0.131579
A,0.213527,-0.126491,-0.095457,0.366547,-0.433751,-0.132582,0.479484,-0.679618,-0.162398,0.609042,-0.793138,-0.169035,0.164029,-0.739480,-0.042437,0.174174,-0.850345,-0.127116,0.181141,-0.603691,-0.156984,0.159259,-0.584035,-0.175587,0.000000,-0.739103,-0.038996,0.013250,-0.827330,-0.122056,0.060716,-0.535210,-0.113706,0.045200,-0.562885,-0.096348,-0.149981,-0.686735,-0.056238,-0.135484,-0.761916,-0.146035,-0.069118,-0.510031,-0.086804,-0.077961,-0.533593,-0.034628,-0.289575,-0.615600,-0.083120,-0.281514,-0.652136,-0.128985,-0.210533,-0.492711,-0.080807,-0.204948,-0.488866,-0.037352,0.496013,0.609044,0.734395,0.869000,0.116003,0.242523,0.376435,0.126596,0.260869,0.134634
A,0.220909,-0.127793,-0.088858,0.374093,-0.440599,-0.120807,0.482382,-0.686564,-0.148183,0.611190,-0.791484,-0.153267,0.160438,-0.736245,-0.025605,0.175098,-0.854442,-0.108524,0.181148,-0.612044,-0.134938,0.160877,-0.581627,-0.148452,0.000000,-0.738687,-0.023934,0.012871,-0.829095,-0.106352,0.055865,-0.537214,-0.096362,0.040826,-0.566107,-0.074829,-0.147686,-0.692004,-0.043623,-0.137657,-0.768534,-0.134484,-0.075821,-0.514674,-0.076006,-0.084285,-0.539021,-0.021604,-0.289256,-0.627704,-0.072227,-0.283902,-0.671811,-0.115910,-0.217138,-0.505374,-0.065005,-0.211178,-0.495470,-0.018376,0.496812,0.613278,0.739881,0.874021,0.121050,0.248837,0.381900,0.128009,0.261716,0.134158
A,0.214245,-0.141180,-0.084623,0.359735,-0.450503,-0.116697,0.463829,-0.692907,-0.145114,0.593179,-0.805071,-0.151958,0.160995,-0.737893,-0.027653,0.166058,-0.863339,-0.110714,0.176689,-0.621084,-0.140247,0.164308,-0.590326,-0.158016,-0.000000,-0.742030,-0.028473,0.008057,-0.837403,-0.110728,0.057098,-0.548511,-0.103003,0.046423,-0.569882,-0.085453,-0.150449,-0.693908,-0.049610,-0.143531,-0.786640,-0.139023,-0.077294,-0.531598,-0.078268,-0.082320,-0.545819,-0.024453,-0.297069,-0.625744,-0.079541,-0.293699,-0.672253,-0.125145,-0.220140,-0.507048,-0.074367,-0.208660,-0.496522,-0.028471,0.479631,0.595194,0.723540,0.859155,0.119644,0.250612,0.384583,0.130973,0.265423,0.135617
A,0.218882,-0.134968,-0.088638,0.369926,-0.447254,-0.118382,0.476018,-0.688899,-0.141551,0.604617,-0.796517,-0.140093,0.159462,-0.748298,-0.021594,0.160309,-0.844847,-0.102928,0.174235,-0.601502,-0.132059,0.166866,-0.581803,-0.149651,0.000000,-0.745636,-0.016371,0.001871,-0.818105,-0.095799,0.056633,-0.529195,-0.086084,0.057185,-0.563084,-0.066502,-0.145497,-0.694812,-0.032665,-0.143598,-0.754864,-0.115854,-0.075093,-0.507225,-0.056456,-0.068129,-0.539563,-0.004521,-0.281134,-0.630587,-0.058752,-0.284563,-0.648766,-0.097316,-0.216317,-0.490551,-0.050592,-0.199449,-0.496018,-0.008657,0.487573,0.595124,0.720147,0.858383,0.111267,0.238762,0.376226,0.127503,0.265253,0.138351
A,0.220818,-0.135415,-0.090505,0.369280,-0.450897,-0.121433,0.472464,-0.694200,-0.145751,0.600125,-0.799907,-0.147465,0.162272,-0.727975,-0.037219,0.168091,-0.847576,-0.119264,0.173159,-0.603443,-0.146697,0.160694,-0.577860,-0.163776,0.000000,-0.725451,-0.033703,0.006902,-0.828147,-0.116969,0.052867,-0.539865,-0.107695,0.049824,-0.559006,-0.088819,-0.149174,-0.675393,-0.050514,-0.145107,-0.768428,-0.138348,-0.081236,-0.517596,-0.076968,-0.077487,-0.535395,-0.023339,-0.290406,-0.609787,-0.076645,-0.293316,-0.656635,-0.118884,-0.223117,-0.494874,-0.068454,-0.204544,-0.486762,-0.024096,0.492345,0.600720,0.727409,0.863452,0.112462,0.241938,0.376427,0.129482,0.264428,0.136046
A,0.220911,-0.137642,-0.082010,0.370501,-0.443456,-0.111590,0.472697,-0.691526,-0.138152,0.596031,-0.802961,-0.143887,0.162706,-0.720746,-0.020804,0.164057,-0.854272,-0.100084,0.173690,-0.623622,-0.126365,0.169099,-0.582577,-0.140265,0.000000,-0.719536,-0.021199,0.003891,-0.831163,-0.099073,0.052482,-0.546724,-0.087884,0.052210,-0.558625,-0.066912,-0.149514,-0.669790,-0.041811,-0.149221,-0.777318,-0.129216,-0.083013,-0.524486,-0.065823,-0.078178,-0.527949,-0.008800,-0.292932,-0.600579,-0.070872,-0.294262,-0.668460,-0.113080,-0.224271,-0.501980,-0.058039,-0.208822,-0.479702,-0.008670,0.480459,0.596189,0.728141,0.867344,0.119318,0.253239,0.391673,0.133948,0.272702,0.139268
A,0.218710,-0.133672,-0.087610,0.366830,-0.440291,-0.120531,0.470802,-0.688653,-0.148597,0.594518,-0.804082,-0.154664,0.163866,-0.734088,-0.024298,0.172903,-0.852294,-0.102684,0.181390,-0.618785,-0.129537,0.165155,-0.587335,-0.145166,0.000000,-0.737805,-0.021777,0.012035,-0.828420,-0.098211,0.060925,-0.541665,-0.088542,0.048300,-0.568526,-0.069272,-0.148552,-0.687697,-0.039581,-0.138317,-0.777104,-0.124645,-0.072617,-0.528521,-0.063953,-0.080276,-0.545779,-0.009820,-0.289751,-0.617555,-0.066385,-0.284598,-0.667656,-0.109132,-0.211063,-0.506450,-0.057286,-0.199703,-0.495920,-0.009915,0.480970,0.594845,0.722542,0.851910,0.118360,0.248924,0.376136,0.130572,0.258412,0.129417
A,0.219501,-0.121826,-0.092415,0.374471,-0.438274,-0.122862,0.479354,-0.689651,-0.145838,0.605835,-0.795591,-0.145865,0.161078,-0.740532,-0.032534,0.178186,-0.845266,-0.113931,0.186347,-0.603315,-0.142466,0.168014,-0.579559,-0.160106,0.000000,-0.743060,-0.027935,0.014170,-0.822306,-0.109452,0.063108,-0.534918,-0.101788,0.053484,-0.561856,-0.084129,-0.146928,-0.693430,-0.044322,-0.134647,-0.756589,-0.132984,-0.069333,-0.508117,-0.077218,-0.073813,-0.533942,-0.027028,-0.284331,-0.626934,-0.070066,-0.278324,-0.652588,-0.114938,-0.208436,-0.492101,-0.070255,-0.196600,-0.491303,-0.029447,0.488217,0.599769,0.728273,0.858192,0.115890,0.246093,0.375144,0.130322,0.259846,0.129980
A,0.218040,-0.142567,-0.080543,0.364450,-0.452275,-0.109200,0.463868,-0.697609,-0.133922,0.587455,-0.809257,-0.136950,0.161394,-0.729506,-0.026044,0.159183,-0.855019,-0.106840,0.171641,-0.613295,-0.133603,0.167621,-0.578116,-0.148973,0.000000,-0.729577,-0.028264,0.000926,-0.838992,-0.110669,0.051433,-0.551470,-0.100311,0.050001,-0.558278,-0.079532,-0.149251,-0.680961,-0.050311,-0.148180,-0.774401,-0.139230,-0.081533,-0.520518,-0.077086,-0.079082,-0.525782,-0.021297,-0.291035,-0.612481,-0.080677,-0.291835,-0.663173,-0.123642,-0.221690,-0.497711,-0.071247,-0.207049,-0.482529,-0.024344,0.479257,0.593167,0.724313,0.859062,0.119281,0.252193,0.386671,0.133110,0.267978,0.135079
A,0.219372,-0.128010,-0.089088,0.368031,-0.440259,-0.122335,0.476830,-0.687438,-0.148917,0.608973,-0.793191,-0.153054,0.161591,-0.721162,-0.042029,0.177190,-0.849918,-0.126560,0.179352,-0.601953,-0.154087,0.164976,-0.579834,-0.171165,0.000000,-0.721142,-0.041011,0.015664,-0.835747,-0.127577,0.056141,-0.540519,-0.116813,0.049285,-0.556316,-0.096202,-0.150118,-0.675120,-0.059989,-0.138393,-0.773178,-0.151146,-0.077847,-0.514737,-0.086643,-0.074472,-0.529680,-0.029799,-0.291065,-0.613314,-0.087834,-0.294296,-0.667872,-0.130874,-0.223886,-0.498331,-0.077314,-0.201982,-0.483866,-0.030631,0.492600,0.607750,0.732486,0.867946,0.118057,0.244645,0.379300,0.126592,0.261504,0.135490
A,0.221072,-0.131758,-0.091848,0.374978,-0.438138,-0.125571,0.471388,-0.690594,-0.153066,0.598444,-0.801165,-0.157213,0.161996,-0.734806,-0.033625,0.167200,-0.854840,-0.115957,0.179021,-0.610239,-0.141058,0.169140,-0.581970,-0.156044,0.000000,-0.732874,-0.030146,0.005736,-0.836264,-0.116696,0.059463,-0.537696,-0.105294,0.054484,-0.557247,-0.082791,-0.147201,-0.683128,-0.047485,-0.144794,-0.776191,-0.142115,-0.073151,-0.514636,-0.079213,-0.071607,-0.529249,-0.021551,-0.288225,-0.613965,-0.073883,-0.289749,-0.659973,-0.122579,-0.214174,-0.494459,-0.072934,-0.197408,-0.485788,-0.026861,0.482025,0.596145,0.723122,0.856062,0.117292,0.246452,0.378957,0.129161,0.261831,0.133097
A,0.214621,-0.130947,-0.087487,0.368468,-0.447624,-0.118415,0.475928,-0.691269,-0.143046,0.608023,-0.793919,-0.145155,0.160363,-0.741407,-0.032447,0.173639,-0.841808,-0.113129,0.179243,-0.599529,-0.139741,0.160233,-0.585349,-0.156814,0.000000,-0.744586,-0.031522,0.014088,-0.822857,-0.113132,0.057681,-0.534614,-0.103820,0.045974,-0.567692,-0.084976,-0.147056,-0.695930,-0.050986,-0.137037,-0.756016,-0.137694,-0.072911,-0.508534,-0.080297,-0.074501,-0.541018,-0.029856,-0.283640,-0.630657,-0.079507,-0.283531,-0.648405,-0.122028,-0.213386,-0.490573,-0.076317,-0.198217,-0.497090,-0.035413,0.493981,0.605870,0.727873,0.859146,0.115616,0.238884,0.369157,0.123393,0.254193,0.131283
A,0.221376,-0.136840,-0.090145,0.372565,-0.441631,-0.124016,0.474548,-0.688958,-0.151310,0.599693,-0.800230,-0.155603,0.164264,-0.727278,-0.038203,0.169059,-0.845899,-0.120120,0.180227,-0.610250,-0.144643,0.165938,-0.584296,-0.158625,0.000000,-0.724467,-0.035738,0.006340,-0.826852,-0.119925,0.060388,-0.534778,-0.108153,0.052512,-0.556979,-0.086568,-0.150674,-0.676633,-0.053386,-0.145349,-0.765666,-0.146208,-0.075611,-0.510455,-0.084483,-0.078037,-0.528660,-0.028451,-0.294378,-0.611482,-0.079744,-0.294956,-0.661773,-0.126338,-0.222454,-0.498518,-0.075644,-0.209275,-0.487768,-0.029540,0.484532,0.598814,0.730116,0.867215,0.116669,0.250239,0.387431,0.133586,0.270782,0.137461
A,0.227795,-0.134291,-0.089729,0.377734,-0.427996,-0.127149,0.484205,-0.676706,-0.160185,0.612188,-0.790713,-0.171637,0.166929,-0.727639,-0.030639,0.170114,-0.845591,-0.115165,0.185701,-0.607237,-0.143543,0.173919,-0.571699,-0.159251,0.000000,-0.726768,-0.029042,0.004599,-0.824391,-0.112778,0.063318,-0.530719,-0.102333,0.055078,-0.551154,-0.081719,-0.152553,-0.676240,-0.048356,-0.148727,-0.757863,-0.140783,-0.075458,-0.504713,-0.079438,-0.079013,-0.521279,-0.023631,-0.296694,-0.605970,-0.076485,-0.297774,-0.652305,-0.122193,-0.222015,-0.489281,-0.070824,-0.209215,-0.475862,-0.024170,0.489945,0.606432,0.741857,0.879677,0.120605,0.257909,0.394939,0.137378,0.274808,0.137896
A,0.213541,-0.138486,-0.087112,0.366362,-0.450281,-0.119527,0.479200,-0.688126,-0.147030,0.611112,-0.791544,-0.153879,0.167110,-0.738633,-0.033752,0.179045,-0.847890,-0.117060,0.183390,-0.614630,-0.149509,0.167804,-0.591505,-0.169823,0.000000,-0.741832,-0.034954,0.016603,-0.831607,-0.115946,0.058841,-0.549847,-0.111398,0.047673,-0.575169,-0.097126,-0.152980,-0.690137,-0.055938,-0.138967,-0.778895,-0.146416,-0.076415,-0.531818,-0.090369,-0.079752,-0.552546,-0.040033,-0.295140,-0.616371,-0.085399,-0.288660,-0.671246,-0.132195,-0.217784,-0.508748,-0.081509,-0.205056,-0.496252,-0.035856,0.486352,0.603558,0.731036,0.867945,0.121237,0.250603,0.384835,0.129418,0.264764,0.137368
A,0.216837,-0.139106,-0.086393,0.367803,-0.463560,-0.116146,0.476996,-0.698652,-0.139938,0.606298,-0.795238,-0.140108,0.164219,-0.744615,-0.039632,0.179577,-0.866563,-0.121966,0.184107,-0.609803,-0.148606,0.162351,-0.584063,-0.164499,0.000000,-0.746947,-0.038374,0.018579,-0.851687,-0.122714,0.061666,-0.549675,-0.112400,0.043773,-0.562647,-0.091726,-0.150703,-0.702410,-0.056510,-0.134456,-0.793427,-0.144463,-0.073193,-0.533246,-0.084697,-0.085778,-0.544450,-0.031123,-0.292527,-0.641623,-0.083363,-0.279742,-0.689490,-0.125847,-0.212865,-0.525455,-0.076334,-0.211488,-0.513745,-0.031841,0.491613,0.608714,0.736114,0.864876,0.120496,0.251271,0.380394,0.130823,0.259903,0.129405
A,0.223798,-0.141611,-0.084641,0.371472,-0.448364,-0.117621,0.475664,-0.691408,-0.146290,0.609969,-0.792425,-0.151967,0.164296,-0.728738,-0.035873,0.164362,-0.855136,-0.118506,0.182142,-0.606613,-0.144409,0.173575,-0.571730,-0.159562,0.000000,-0.725580,-0.035770,0.001581,-0.834152,-0.116734,0.061367,-0.540264,-0.102401,0.057504,-0.553681,-0.080406,-0.150167,-0.673055,-0.055749,-0.152623,-0.774402,-0.142064,-0.077388,-0.518810,-0.077836,-0.075829,-0.527674,-0.022217,-0.291128,-0.601645,-0.084655,-0.296193,-0.652988,-0.125308,-0.219728,-0.495959,-0.074257,-0.203874,-0.485697,-0.029766,0.489026,0.601844,0.735128,0.869725,0.117466,0.253266,0.387130,0.135846,0.270074,0.134749
A,0.216398,-0.140934,-0.085162,0.361086,-0.444541,-0.120313,0.466793,-0.692606,-0.151610,0.597517,-0.801857,-0.162014,0.162943,-0.724763,-0.028513,0.158557,-0.852142,-0.109400,0.168515,-0.627476,-0.135359,0.163359,-0.588381,-0.148829,-0.000000,-0.723541,-0.028770,-0.000976,-0.840848,-0.107780,0.050510,-0.555199,-0.094777,0.047656,-0.565119,-0.071806,-0.150343,-0.674554,-0.049193,-0.153351,-0.786019,-0.138229,-0.082906,-0.531594,-0.075225,-0.080978,-0.533157,-0.017513,-0.293480,-0.603567,-0.078080,-0.299907,-0.672087,-0.121989,-0.226750,-0.512400,-0.068609,-0.211596,-0.494067,-0.019847,0.483802,0.598658,0.729763,0.865677,0.118019,0.250500,0.386635,0.132545,0.268811,0.136342
A,0.215129,-0.129613,-0.095352,0.363520,-0.448741,-0.125669,0.462876,-0.698367,-0.146813,0.588281,-0.808657,-0.142167,0.157742,-0.734726,-0.035147,0.164501,-0.857959,-0.117974,0.177174,-0.606691,-0.144725,0.161396,-0.589416,-0.160683,0.000000,-0.727975,-0.027483,0.006616,-0.836604,-0.112660,0.063168,-0.538307,-0.101807,0.054503,-0.562772,-0.080024,-0.145454,-0.678529,-0.041162,-0.141222,-0.773395,-0.133120,-0.067059,-0.513334,-0.071615,-0.068115,-0.533298,-0.015344,-0.283157,-0.616429,-0.064173,-0.281756,-0.663520,-0.109549,-0.208875,-0.497719,-0.060543,-0.199085,-0.490744,-0.015426,0.479893,0.587689,0.711813,0.849125,0.110163,0.236272,0.373741,0.126110,0.263618,0.137710
